Customer_ID,Amount,Balance,Transaction_Type,Withdrawal_Frequency,Hourly_Withdrawals,Disputed,Geo_Location_Deviation,High_Transaction_Flag,Negative_Balance_Flag,Fraudulent_Flag,Country,Risk_Label,Predicted_Risk_Score,Compliant,Remediation
612177,3080.38,17400.02,1,1,4,True,1409,0,0,0,3,0,0,Yes,Compliant
979401,19579.56,43751.69,3,12,8,True,2937,1,0,0,0,1,10,No,AML reporting required for high-value transaction
715781,16320.02,5134.72,3,9,2,True,3758,1,0,1,3,1,10,No,AML reporting required for high-value transaction
892955,24448.28,30467.88,3,10,1,True,4554,1,0,0,6,1,10,No,AML reporting required for high-value transaction
317995,16345.39,29631.26,1,1,6,True,4919,1,0,0,3,1,10,No,AML reporting required for high-value transaction
812550,7547.67,42853.61,4,1,10,True,1037,0,0,0,8,1,10,Yes,Compliant
393313,15967.83,-830.85,2,4,10,True,3226,1,1,0,4,1,10,No,AML reporting required for high-value transaction; Account negative balance for 30+ days
669929,24983.77,8686.52,2,13,8,False,3971,1,0,0,8,1,10,No,AML reporting required for high-value transaction
254062,16304.26,10204.07,4,6,7,True,615,1,0,1,7,1,10,No,AML reporting required for high-value transaction
653949,17850.44,47448.27,2,14,9,True,3795,1,0,0,3,1,10,No,AML reporting required for high-value transaction
768779,23150.95,6838.38,2,2,1,True,3,1,0,0,8,1,10,No,AML reporting required for high-value transaction
900889,-1590.46,885.08,3,1,3,True,3223,0,0,0,2,0,0,Yes,Compliant
954032,16143.53,26257.54,3,12,9,False,4754,1,0,0,4,1,10,No,AML reporting required for high-value transaction
727907,20524.18,25956.48,0,4,5,True,4285,1,0,0,9,1,10,No,AML reporting required for high-value transaction
438246,23631.36,42046.4,0,8,6,False,3752,1,0,0,0,1,10,No,AML reporting required for high-value transaction
657373,1329.08,47391.84,2,6,7,False,3675,0,0,0,8,0,0,Yes,Compliant
197064,10117.87,26465.82,3,12,3,False,1612,1,0,0,0,1,10,No,AML reporting required for high-value transaction
806014,15416.65,46429.7,0,5,7,False,4173,1,0,0,7,1,10,No,AML reporting required for high-value transaction
499346,2424.03,35983.12,0,1,3,True,4529,0,0,0,0,0,0,Yes,Compliant
730011,13014.19,12492.52,3,3,6,False,4721,1,0,0,9,1,10,No,AML reporting required for high-value transaction
233114,2727.36,46349.46,0,14,8,True,211,0,0,0,2,0,0,Yes,Compliant
956566,5003.71,33039.6,4,7,7,True,2240,0,0,0,8,1,8,Yes,Compliant
929414,8245.56,20118.89,4,15,5,True,4322,0,0,0,7,1,10,Yes,Compliant
591638,10875.7,33692.35,3,14,6,False,339,1,0,0,4,1,10,No,AML reporting required for high-value transaction
951617,8480.98,19466.95,3,10,4,False,3211,0,0,0,3,1,10,Yes,Compliant
657765,9795.87,4823.37,0,3,2,True,678,0,0,0,8,1,10,Yes,Compliant
738449,3957.66,35667.92,2,5,7,False,2460,0,0,0,1,0,0,Yes,Compliant
939141,-231.05,41028.47,1,15,4,False,4281,0,0,0,4,0,0,Yes,Compliant
784076,-3579.5,36169.12,4,6,6,False,4418,0,0,0,8,0,0,Yes,Compliant
440281,879.36,10684.85,4,9,10,True,4934,0,0,0,6,0,0,Yes,Compliant
922450,12458.31,47788.39,3,11,2,False,3286,1,0,0,8,1,10,No,AML reporting required for high-value transaction
239133,18583.46,287.98,2,3,2,True,4684,1,0,0,4,1,10,No,AML reporting required for high-value transaction
763969,77.43,15966.95,3,15,6,False,2556,0,0,0,1,0,0,Yes,Compliant
397515,-1743.34,12264.71,0,6,8,False,4170,0,0,0,3,0,0,Yes,Compliant
865710,17478.71,1454.44,2,11,1,False,2387,1,0,0,2,1,10,No,AML reporting required for high-value transaction
445165,4154.75,19692.21,0,2,10,True,3632,0,0,0,9,0,0,Yes,Compliant
514021,23544.98,30778.86,4,9,7,False,2366,1,0,0,0,1,10,No,AML reporting required for high-value transaction
370001,16429.54,44010.2,3,12,6,True,2286,1,0,0,5,1,10,No,AML reporting required for high-value transaction
766980,4802.68,49474.18,3,9,5,True,2557,0,0,0,3,0,0,Yes,Compliant
632465,3686.28,40212.57,1,7,10,False,794,0,0,0,8,0,0,Yes,Compliant
523327,10710.95,22902.71,2,14,8,False,2501,1,0,0,6,1,10,No,AML reporting required for high-value transaction
351842,-2625.66,35908.93,4,11,1,True,3781,0,0,0,1,0,0,Yes,Compliant
450722,-1469.7,42024.81,1,9,5,True,1657,0,0,0,2,0,0,Yes,Compliant
714229,275.74,22730.67,1,4,6,False,3705,0,0,0,3,0,0,Yes,Compliant
882409,18241.71,39037.78,3,10,4,False,724,1,0,0,8,1,10,No,AML reporting required for high-value transaction
636114,10415.72,23615.27,2,1,10,False,977,1,0,0,5,1,10,No,AML reporting required for high-value transaction
769250,-4682.99,18711.3,3,1,10,True,896,0,0,0,8,0,0,Yes,Compliant
444572,15205.5,25830.63,2,2,2,False,4337,1,0,0,4,1,10,No,AML reporting required for high-value transaction
610283,7710.71,33468.59,1,10,8,False,75,0,0,0,7,1,10,Yes,Compliant
750332,10325.57,36070.98,0,14,5,True,4443,1,0,0,2,1,10,No,AML reporting required for high-value transaction
813391,1423.49,17193.55,4,11,10,True,3602,0,0,0,1,0,0,Yes,Compliant
612656,11553.47,28137.33,1,3,6,False,1657,1,0,0,6,1,10,No,AML reporting required for high-value transaction
605350,24374.6,45403.41,3,14,9,True,1871,1,0,0,8,1,10,No,AML reporting required for high-value transaction
437164,-2796.66,48791.96,4,2,2,True,1531,0,0,0,3,0,0,Yes,Compliant
629783,3517.52,10589.65,1,4,5,False,3743,0,0,0,8,0,0,Yes,Compliant
128481,2289.93,8834.39,2,8,1,False,4869,0,0,0,8,0,0,Yes,Compliant
766627,2456.48,33510.97,3,3,3,True,4208,0,0,0,0,0,0,Yes,Compliant
861062,6361.19,20148.88,1,4,6,True,349,0,0,0,6,1,10,Yes,Compliant
237815,19543.29,235.34,2,2,8,False,4860,1,0,0,8,1,10,No,AML reporting required for high-value transaction
727763,22385.76,16689.96,2,1,5,False,4886,1,0,0,1,1,10,No,AML reporting required for high-value transaction
804133,1066.45,40143.98,2,14,4,True,3090,0,0,0,9,0,0,Yes,Compliant
419186,11288.5,39668.77,4,8,5,True,2264,1,0,0,9,1,10,No,AML reporting required for high-value transaction
149476,14106.97,24228.94,3,7,4,False,1523,1,0,0,7,1,10,No,AML reporting required for high-value transaction
847465,10654.82,23101.47,2,10,2,False,641,1,0,0,3,1,10,No,AML reporting required for high-value transaction
390696,8022.29,28554.88,1,2,1,True,713,0,0,0,0,1,10,Yes,Compliant
820602,759.27,10189.23,2,8,8,True,3496,0,0,0,5,0,0,Yes,Compliant
538988,9646.58,25828.22,3,13,1,False,4506,0,0,0,0,1,10,Yes,Compliant
784308,7036.44,-436.64,4,10,2,False,2558,0,1,0,6,1,10,No,Account negative balance for 30+ days
307383,18866.9,23253.54,2,3,5,False,4203,1,0,0,3,1,10,No,AML reporting required for high-value transaction
169093,17908.13,16138.6,1,7,8,False,1927,1,0,0,4,1,10,No,AML reporting required for high-value transaction
693411,-980.04,33418.35,3,1,10,True,288,0,0,0,3,0,0,Yes,Compliant
116535,-2344.43,31556.03,2,12,3,True,2770,0,0,0,4,0,0,Yes,Compliant
428634,22244.62,18422.63,4,13,9,False,3534,1,0,0,0,1,10,No,AML reporting required for high-value transaction
670850,11065.25,-629.08,0,15,6,False,2049,1,1,0,1,1,10,No,AML reporting required for high-value transaction; Account negative balance for 30+ days
481186,20734.03,11865.96,1,14,3,True,1623,1,0,0,1,1,10,No,AML reporting required for high-value transaction
356323,-3255.47,31300.74,2,3,10,False,252,0,0,0,3,0,0,Yes,Compliant
975512,10795.47,2691.04,2,9,7,True,2270,1,0,0,0,1,10,No,AML reporting required for high-value transaction
358916,11182.8,4489.76,0,15,7,False,3279,1,0,0,6,1,10,No,AML reporting required for high-value transaction
813895,20821.06,31998.79,3,4,7,False,4725,1,0,0,6,1,10,No,AML reporting required for high-value transaction
330063,-2071.7,37544.14,0,1,4,True,3662,0,0,0,2,0,0,Yes,Compliant
141269,2213.37,15399.04,3,11,6,True,367,0,0,1,4,0,0,Yes,Compliant
180674,7196.15,23973.33,2,14,3,True,1570,0,0,0,7,1,10,Yes,Compliant
928894,20975.24,47231.28,0,6,4,False,2030,1,0,0,4,1,10,No,AML reporting required for high-value transaction
385291,23166.5,47222.72,2,1,3,False,3070,1,0,0,9,1,10,No,AML reporting required for high-value transaction
538744,24781.74,14682.64,0,10,3,True,4454,1,0,0,2,1,10,No,AML reporting required for high-value transaction
701383,23775.8,40309.38,2,1,1,True,4508,1,0,0,3,1,10,No,AML reporting required for high-value transaction
868460,-4821.75,29291.15,2,2,5,False,2446,0,0,0,1,0,0,Yes,Compliant
824291,-3568.75,48749.71,2,15,3,True,4639,0,0,0,6,0,0,Yes,Compliant
190925,-571.8,23358.29,4,14,1,False,2700,0,0,1,4,0,0,Yes,Compliant
690669,5465.86,38510.05,0,3,9,True,3961,0,0,0,9,1,10,Yes,Compliant
723756,19897.54,38174.99,4,13,4,True,1845,1,0,0,0,1,10,No,AML reporting required for high-value transaction
342330,21779.69,24369.08,2,2,9,False,4623,1,0,0,5,1,10,No,AML reporting required for high-value transaction
950181,605.03,39577.14,1,8,2,False,3337,0,0,0,5,0,0,Yes,Compliant
113731,13589.92,12313.06,3,6,2,True,2296,1,0,0,1,1,10,No,AML reporting required for high-value transaction
486791,22520.86,5234.9,0,15,4,False,2231,1,0,1,0,1,10,No,AML reporting required for high-value transaction
591874,8911.95,20683.35,0,1,4,False,3265,0,0,0,5,1,10,Yes,Compliant
675312,-1893.69,47125.16,3,6,5,False,52,0,0,0,5,0,0,Yes,Compliant
741000,8734.41,24537.98,4,1,1,True,2129,0,0,0,4,1,10,Yes,Compliant
201121,6273.85,31398.22,3,9,5,True,1569,0,0,0,3,1,10,Yes,Compliant
365976,12329.74,30832.29,1,14,10,False,3924,1,0,0,3,1,10,No,AML reporting required for high-value transaction
656620,8159.76,5761.22,2,3,2,False,1408,0,0,0,0,1,10,Yes,Compliant
112467,-4479.62,18905.14,3,12,5,True,718,0,0,0,1,0,0,Yes,Compliant
141025,24819.93,35053.89,3,1,10,False,570,1,0,0,0,1,10,No,AML reporting required for high-value transaction
244179,11306.21,48571.5,2,1,10,True,1048,1,0,0,1,1,10,No,AML reporting required for high-value transaction
177994,9208.92,7568.9,0,2,6,True,3999,0,0,0,8,1,10,Yes,Compliant
194202,23638.52,19932.54,1,13,3,True,3964,1,0,0,4,1,10,No,AML reporting required for high-value transaction
667769,-324.19,3849.78,3,6,4,True,3074,0,0,0,5,0,0,Yes,Compliant
495797,677.13,11361.2,3,1,5,True,853,0,0,0,0,0,0,Yes,Compliant
699406,19240.44,18214.73,0,7,6,False,2661,1,0,0,0,1,10,No,AML reporting required for high-value transaction
486154,2824.93,26572.81,1,11,9,False,4289,0,0,0,1,0,0,Yes,Compliant
544854,18976.81,10758.91,2,12,9,False,829,1,0,0,3,1,10,No,AML reporting required for high-value transaction
748002,3146.0,10605.7,2,4,6,True,692,0,0,0,1,0,0,Yes,Compliant
848987,-4004.37,38669.33,4,7,1,True,3616,0,0,0,8,0,0,Yes,Compliant
260185,10510.44,48094.72,1,4,6,False,3162,1,0,0,0,1,10,No,AML reporting required for high-value transaction
184363,900.59,15504.26,1,11,10,False,2700,0,0,0,8,0,0,Yes,Compliant
425188,17735.39,34087.59,3,4,3,True,1574,1,0,0,9,1,10,No,AML reporting required for high-value transaction
311027,14235.99,12162.1,4,14,5,True,2152,1,0,0,9,1,10,No,AML reporting required for high-value transaction
373958,22708.08,46325.57,2,4,5,False,2146,1,0,0,4,1,10,No,AML reporting required for high-value transaction
461484,18489.65,33318.02,1,10,10,False,1551,1,0,0,5,1,10,No,AML reporting required for high-value transaction
372168,423.28,39936.52,1,12,4,True,4679,0,0,0,6,0,0,Yes,Compliant
818648,19004.75,1517.06,0,10,3,True,4294,1,0,1,0,1,10,No,AML reporting required for high-value transaction
995668,14252.11,29523.8,2,8,1,True,1620,1,0,0,9,1,10,No,AML reporting required for high-value transaction
682124,15068.55,25908.23,0,2,7,True,4042,1,0,0,2,1,10,No,AML reporting required for high-value transaction
369579,19967.89,13942.84,4,8,8,True,3801,1,0,0,4,1,10,No,AML reporting required for high-value transaction
355095,12214.72,12383.93,1,10,5,False,3003,1,0,0,0,1,10,No,AML reporting required for high-value transaction
957033,8980.11,28581.26,4,11,8,True,3534,0,0,0,8,1,10,Yes,Compliant
581632,14099.23,35030.77,0,1,4,False,4792,1,0,0,7,1,10,No,AML reporting required for high-value transaction
361176,3938.72,691.81,2,13,8,True,3244,0,0,0,1,0,0,Yes,Compliant
483015,477.91,27937.48,1,7,3,True,435,0,0,0,9,0,0,Yes,Compliant
349717,13497.64,7693.44,2,7,8,True,1467,1,0,0,4,1,10,No,AML reporting required for high-value transaction
758767,2015.45,6158.5,4,6,6,True,3364,0,0,0,5,0,0,Yes,Compliant
985375,-2602.55,30779.09,3,14,9,True,1845,0,0,0,4,0,0,Yes,Compliant
132940,-4983.37,14854.38,2,4,5,True,1534,0,0,0,5,0,0,Yes,Compliant
629954,13249.58,21484.89,2,5,1,False,1490,1,0,0,5,1,10,No,AML reporting required for high-value transaction
399266,5864.46,17359.94,2,1,8,True,4270,0,0,0,6,1,10,Yes,Compliant
256164,17569.33,32065.15,1,2,3,True,3748,1,0,0,1,1,10,No,AML reporting required for high-value transaction
306717,6255.29,22976.11,4,10,5,True,1021,0,0,0,0,1,10,Yes,Compliant
463334,9580.1,48136.39,4,7,2,True,3818,0,0,0,1,1,10,Yes,Compliant
462612,7212.55,16971.52,1,2,7,True,169,0,0,0,3,1,10,Yes,Compliant
126505,14517.24,36754.5,2,8,5,True,4835,1,0,0,0,1,10,No,AML reporting required for high-value transaction
661001,5684.17,12121.92,2,7,7,True,700,0,0,0,0,1,10,Yes,Compliant
547603,23913.03,24946.41,3,10,7,False,4541,1,0,0,2,1,10,No,AML reporting required for high-value transaction
929601,23084.41,27181.06,2,8,5,False,950,1,0,0,7,1,10,No,AML reporting required for high-value transaction
304354,20440.84,15784.57,0,4,5,False,1550,1,0,0,9,1,10,No,AML reporting required for high-value transaction
701799,22609.01,23060.81,2,1,9,False,3045,1,0,0,5,1,10,No,AML reporting required for high-value transaction
926954,8474.19,13243.21,3,7,3,False,3837,0,0,0,6,1,10,Yes,Compliant
312204,11092.91,-693.96,0,1,8,False,2618,1,1,0,9,1,10,No,AML reporting required for high-value transaction; Account negative balance for 30+ days
350694,17262.78,9998.06,3,15,1,False,3830,1,0,0,3,1,10,No,AML reporting required for high-value transaction
349836,15884.38,34703.27,3,7,4,False,3009,1,0,0,4,1,10,No,AML reporting required for high-value transaction
858849,21720.36,38319.11,4,9,2,True,297,1,0,0,8,1,10,No,AML reporting required for high-value transaction
985829,16489.93,13290.35,1,5,3,False,509,1,0,0,6,1,10,No,AML reporting required for high-value transaction
628168,24936.54,19810.19,3,14,6,False,4882,1,0,0,5,1,10,No,AML reporting required for high-value transaction
536670,5455.17,905.65,2,15,4,False,3749,0,0,0,1,1,10,Yes,Compliant
667827,19989.93,11090.21,4,2,1,False,2681,1,0,0,2,1,10,No,AML reporting required for high-value transaction
340056,15929.04,38740.18,0,11,5,True,1440,1,0,0,6,1,10,No,AML reporting required for high-value transaction
319057,15741.59,29905.3,1,14,3,False,3431,1,0,0,6,1,10,No,AML reporting required for high-value transaction
639087,4775.07,9494.3,4,1,2,True,4788,0,0,0,1,0,0,Yes,Compliant
607800,18568.05,12129.54,3,8,4,False,2173,1,0,0,9,1,10,No,AML reporting required for high-value transaction
204843,22011.28,40656.9,4,13,4,False,448,1,0,0,9,1,10,No,AML reporting required for high-value transaction
543942,1556.45,9663.29,2,4,3,True,633,0,0,0,6,0,0,Yes,Compliant
148784,13764.91,16042.04,2,8,5,True,2057,1,0,0,4,1,10,No,AML reporting required for high-value transaction
213034,6764.04,32882.29,2,2,5,True,1018,0,0,0,7,1,10,Yes,Compliant
534044,24686.44,27616.73,1,13,8,False,714,1,0,0,5,1,10,No,AML reporting required for high-value transaction
824886,9364.98,22504.38,4,14,10,True,3074,0,0,0,6,1,10,Yes,Compliant
154362,1849.61,44886.8,4,3,7,True,917,0,0,0,2,0,0,Yes,Compliant
153997,6455.73,10205.23,3,3,9,True,823,0,0,0,5,1,10,Yes,Compliant
281413,14615.15,36812.41,0,4,7,True,4273,1,0,0,1,1,10,No,AML reporting required for high-value transaction
512289,-2717.32,7112.26,2,9,2,True,2032,0,0,0,6,0,0,Yes,Compliant
464543,13108.06,30402.43,0,9,3,True,598,1,0,0,5,1,10,No,AML reporting required for high-value transaction
900981,22936.74,43401.8,0,5,6,True,2364,1,0,1,9,1,10,No,AML reporting required for high-value transaction
943352,20510.88,22352.99,2,7,1,False,2300,1,0,0,3,1,10,No,AML reporting required for high-value transaction
840686,-2969.79,35939.02,2,14,8,True,2,0,0,0,4,0,0,Yes,Compliant
568731,24801.7,40840.06,3,13,7,False,1991,1,0,0,9,1,10,No,AML reporting required for high-value transaction
884752,15961.81,5937.35,1,14,6,True,1926,1,0,0,0,1,10,No,AML reporting required for high-value transaction
513532,-131.58,34997.17,2,9,5,False,4146,0,0,0,3,0,0,Yes,Compliant
257255,-4627.52,45911.89,0,1,10,True,3762,0,0,0,2,0,0,Yes,Compliant
980292,138.48,28394.9,3,13,5,True,2714,0,0,0,6,0,0,Yes,Compliant
648912,20145.28,8492.23,4,2,8,False,2827,1,0,0,6,1,10,No,AML reporting required for high-value transaction
817875,-4350.82,5474.07,3,14,8,False,2472,0,0,0,4,0,0,Yes,Compliant
859072,1994.42,12246.5,2,6,3,False,4215,0,0,0,5,0,0,Yes,Compliant
578997,17719.17,4279.18,2,3,9,True,617,1,0,0,0,1,10,No,AML reporting required for high-value transaction
670993,12583.32,25183.1,1,11,3,False,1393,1,0,0,8,1,10,No,AML reporting required for high-value transaction
713614,18482.07,2554.94,3,12,10,True,2464,1,0,0,2,1,10,No,AML reporting required for high-value transaction
519972,17384.52,10393.64,2,11,8,True,1802,1,0,0,2,1,10,No,AML reporting required for high-value transaction
946822,-3481.96,21435.43,0,14,7,True,163,0,0,0,9,0,0,Yes,Compliant
168369,21775.34,23169.65,0,7,9,True,1656,1,0,0,1,1,10,No,AML reporting required for high-value transaction
301893,1810.96,27835.32,3,5,9,True,2181,0,0,0,1,0,0,Yes,Compliant
371733,11601.77,34986.36,1,10,1,True,634,1,0,0,7,1,10,No,AML reporting required for high-value transaction
737300,14328.64,1408.66,3,8,1,True,955,1,0,0,5,1,10,No,AML reporting required for high-value transaction
959613,58.85,3111.67,1,13,3,False,2119,0,0,1,4,0,0,Yes,Compliant
800146,24286.94,2103.82,0,1,7,True,2406,1,0,0,1,1,10,No,AML reporting required for high-value transaction
850046,9644.68,20580.67,2,14,3,True,4644,0,0,0,2,1,10,Yes,Compliant
747999,-3270.72,1134.25,4,9,3,True,4196,0,0,0,3,0,0,Yes,Compliant
176425,23117.86,37050.14,2,14,4,False,718,1,0,0,0,1,10,No,AML reporting required for high-value transaction
596297,12588.04,10373.01,0,11,8,False,1972,1,0,0,7,1,10,No,AML reporting required for high-value transaction
640282,15975.8,46899.84,0,10,1,False,3463,1,0,1,1,1,10,No,AML reporting required for high-value transaction
211915,10755.27,23806.59,2,6,4,True,994,1,0,0,8,1,10,No,AML reporting required for high-value transaction
485105,20042.14,21762.61,2,12,4,True,4616,1,0,0,4,1,10,No,AML reporting required for high-value transaction
583414,-4006.0,38807.47,0,5,8,False,836,0,0,0,1,0,0,Yes,Compliant
204672,3051.35,35370.85,2,8,7,True,3346,0,0,1,9,0,0,Yes,Compliant
913071,9089.45,29972.76,4,12,4,False,2296,0,0,0,3,1,10,Yes,Compliant
379349,-2701.89,46692.48,4,12,8,False,511,0,0,0,1,0,0,Yes,Compliant
418821,16177.2,20535.22,3,4,3,True,2159,1,0,0,3,1,10,No,AML reporting required for high-value transaction
132930,6809.9,40235.12,4,12,10,False,1041,0,0,0,1,1,10,Yes,Compliant
173313,3180.04,18384.74,0,13,7,True,3151,0,0,0,7,0,0,Yes,Compliant
849211,-4898.63,41755.63,0,9,9,False,4802,0,0,0,9,0,0,Yes,Compliant
213153,16594.91,12233.21,3,5,6,True,4294,1,0,0,1,1,10,No,AML reporting required for high-value transaction
585725,20014.28,13752.62,1,1,4,False,543,1,0,0,6,1,10,No,AML reporting required for high-value transaction
904748,6851.22,33571.35,3,8,4,False,4183,0,0,0,3,1,10,Yes,Compliant
332911,11926.54,9848.38,1,9,1,True,3503,1,0,0,8,1,10,No,AML reporting required for high-value transaction
196058,1830.6,10686.86,1,5,6,False,964,0,0,0,7,0,0,Yes,Compliant
187876,13665.93,14568.38,2,13,3,False,2375,1,0,0,6,1,10,No,AML reporting required for high-value transaction
709654,-4635.88,33625.37,4,5,3,False,1921,0,0,0,8,0,0,Yes,Compliant
637691,9659.32,44358.79,1,6,1,True,2869,0,0,0,9,1,10,Yes,Compliant
442196,14326.16,33402.95,2,9,7,False,997,1,0,0,0,1,10,No,AML reporting required for high-value transaction
872838,22545.75,41218.53,3,5,9,True,4393,1,0,0,1,1,10,No,AML reporting required for high-value transaction
361420,6440.07,26721.59,3,2,3,False,674,0,0,0,6,1,10,Yes,Compliant
577843,17955.71,2515.08,1,3,7,False,886,1,0,0,0,1,10,No,AML reporting required for high-value transaction
435639,12930.61,4123.78,2,11,9,False,2236,1,0,0,8,1,10,No,AML reporting required for high-value transaction
263004,22810.36,27273.99,0,10,3,True,4923,1,0,0,7,1,10,No,AML reporting required for high-value transaction
458234,6951.33,15717.85,4,3,9,False,2297,0,0,0,1,1,10,Yes,Compliant
398845,4572.86,10248.97,1,9,2,True,2273,0,0,0,3,0,0,Yes,Compliant
496601,21614.26,22779.1,0,8,3,False,4219,1,0,1,2,1,10,No,AML reporting required for high-value transaction
876684,-3522.67,32991.33,4,13,4,True,2013,0,0,0,8,0,0,Yes,Compliant
681529,-908.44,18634.59,0,13,7,False,2352,0,0,0,1,0,0,Yes,Compliant
765727,-2527.87,39929.66,2,15,9,False,4886,0,0,0,1,0,0,Yes,Compliant
165030,20293.3,36664.69,1,6,1,False,1859,1,0,0,8,1,10,No,AML reporting required for high-value transaction
801865,-4681.78,36480.66,0,5,9,False,4493,0,0,0,7,0,0,Yes,Compliant
264404,20849.71,49244.67,0,10,10,True,2050,1,0,0,2,1,10,No,AML reporting required for high-value transaction
307397,8538.03,14056.73,0,2,5,False,2043,0,0,0,9,1,10,Yes,Compliant
579702,-4879.24,31881.0,1,9,4,True,4105,0,0,0,9,0,0,Yes,Compliant
518779,7049.36,42629.4,2,10,6,True,4674,0,0,0,4,1,10,Yes,Compliant
205185,604.03,28555.75,2,8,10,True,2728,0,0,0,6,0,0,Yes,Compliant
136404,13732.01,39264.61,0,14,5,False,4292,1,0,0,1,1,10,No,AML reporting required for high-value transaction
155182,15380.76,20137.06,2,5,5,True,441,1,0,0,1,1,10,No,AML reporting required for high-value transaction
395135,9625.83,29115.06,4,6,5,True,2062,0,0,0,0,1,10,Yes,Compliant
728889,-3784.41,1838.99,2,15,8,True,1583,0,0,0,2,0,0,Yes,Compliant
803023,14683.86,49274.15,0,9,10,True,625,1,0,0,1,1,10,No,AML reporting required for high-value transaction
952318,20261.16,39800.94,4,1,8,True,2563,1,0,1,2,1,10,No,AML reporting required for high-value transaction
746290,16609.73,43309.26,1,13,10,False,3350,1,0,0,7,1,10,No,AML reporting required for high-value transaction
445992,19898.74,34409.01,3,4,4,False,3127,1,0,0,6,1,10,No,AML reporting required for high-value transaction
944124,1015.29,8488.55,2,5,9,False,958,0,0,0,2,0,0,Yes,Compliant
325461,21666.64,582.45,4,9,8,False,1038,1,0,1,6,1,10,No,AML reporting required for high-value transaction
923932,4665.8,43097.49,3,12,6,False,90,0,0,1,4,0,0,Yes,Compliant
920217,-4597.86,19212.86,1,5,2,True,2764,0,0,0,1,0,0,Yes,Compliant
708434,20301.75,12457.11,3,5,9,False,1517,1,0,1,0,1,10,No,AML reporting required for high-value transaction
588195,23254.64,27645.32,1,12,6,False,4334,1,0,0,0,1,10,No,AML reporting required for high-value transaction
672285,14666.75,20465.82,0,12,8,True,3812,1,0,0,4,1,10,No,AML reporting required for high-value transaction
631458,1943.1,32234.97,0,3,6,False,1240,0,0,0,8,0,0,Yes,Compliant
244375,2552.33,23673.45,1,8,5,False,184,0,0,0,1,0,0,Yes,Compliant
433887,8997.79,34558.89,3,14,7,True,194,0,0,0,1,1,10,Yes,Compliant
571068,21934.93,42524.59,2,7,4,False,15,1,0,0,8,1,10,No,AML reporting required for high-value transaction
135187,-512.07,8973.41,3,8,10,False,3152,0,0,0,9,0,0,Yes,Compliant
820394,19779.21,15801.08,3,4,3,False,3674,1,0,0,8,1,10,No,AML reporting required for high-value transaction
757253,3739.08,21277.59,2,8,7,False,3633,0,0,0,8,0,0,Yes,Compliant
769113,19257.59,48064.98,3,10,2,True,4380,1,0,0,2,1,10,No,AML reporting required for high-value transaction
138090,22608.14,17632.01,3,4,10,False,145,1,0,0,5,1,10,No,AML reporting required for high-value transaction
569984,7824.82,18436.09,4,1,3,False,1439,0,0,0,4,1,10,Yes,Compliant
945844,5951.52,32327.1,1,15,1,False,4068,0,0,0,7,1,10,Yes,Compliant
877766,19066.64,20379.19,0,4,1,True,1898,1,0,0,2,1,10,No,AML reporting required for high-value transaction
418174,10884.49,47512.41,1,5,2,False,3744,1,0,0,6,1,10,No,AML reporting required for high-value transaction
641797,15533.47,44617.91,3,10,1,False,1493,1,0,0,3,1,10,No,AML reporting required for high-value transaction
168653,13684.88,25183.85,2,15,2,False,1898,1,0,0,6,1,10,No,AML reporting required for high-value transaction
792289,-413.33,31883.54,2,8,1,False,2707,0,0,0,7,0,0,Yes,Compliant
491770,20343.71,1959.56,0,15,3,True,4831,1,0,0,5,1,10,No,AML reporting required for high-value transaction
366186,873.25,34482.26,0,12,9,True,4494,0,0,0,1,0,0,Yes,Compliant
293646,22968.46,35067.24,0,10,9,True,79,1,0,0,6,1,10,No,AML reporting required for high-value transaction
399345,2517.14,17319.16,2,6,8,True,4467,0,0,0,9,0,0,Yes,Compliant
847642,17016.43,10203.83,3,15,9,True,1185,1,0,0,0,1,10,No,AML reporting required for high-value transaction
638304,3539.66,45669.0,0,15,4,True,3059,0,0,0,1,0,0,Yes,Compliant
387166,4533.56,20761.95,0,11,8,False,3276,0,0,0,0,0,0,Yes,Compliant
856322,4300.06,32339.01,2,10,5,False,3020,0,0,0,9,0,0,Yes,Compliant
652226,17436.77,699.77,3,5,4,False,3934,1,0,0,2,1,10,No,AML reporting required for high-value transaction
274750,11704.45,20117.43,0,3,4,False,4145,1,0,0,7,1,10,No,AML reporting required for high-value transaction
360710,21488.57,40680.2,3,4,2,True,1437,1,0,0,5,1,10,No,AML reporting required for high-value transaction
332320,4221.18,18766.38,4,6,10,False,2168,0,0,0,0,0,0,Yes,Compliant
948152,15759.78,29761.22,0,15,9,True,3736,1,0,0,6,1,10,No,AML reporting required for high-value transaction
467658,17588.46,9702.65,0,6,9,True,457,1,0,0,5,1,10,No,AML reporting required for high-value transaction
812165,-455.54,20242.81,2,15,1,False,2273,0,0,0,5,0,0,Yes,Compliant
757346,7017.68,46309.52,4,6,4,True,3331,0,0,0,3,1,10,Yes,Compliant
176478,9484.52,27889.04,4,2,9,False,2325,0,0,0,2,1,10,Yes,Compliant
505377,5670.62,44998.5,4,11,4,True,2051,0,0,0,8,1,10,Yes,Compliant
227101,4663.38,45002.98,1,12,2,True,1790,0,0,0,3,0,0,Yes,Compliant
456843,15592.6,47151.54,2,14,2,True,3375,1,0,1,5,1,10,No,AML reporting required for high-value transaction
816284,1475.99,44664.97,2,8,10,False,150,0,0,0,0,0,0,Yes,Compliant
