Customer_ID,Amount,Balance,Transaction_Type,Withdrawal_Frequency,Hourly_Withdrawals,Disputed,Geo_Location_Deviation,High_Transaction_Flag,Negative_Balance_Flag,Fraudulent_Flag,Country
291896,24197.82,9958.93,Cash Withdrawal,3,1,True,3649,1,0,0,China
140542,21794.16,13494.74,POS Purchase,7,1,True,3653,1,0,0,India
513461,5272.98,2166.0,Cash Withdrawal,14,6,False,754,0,0,0,France
134753,24945.94,14502.48,Check Deposit,3,2,False,3801,1,0,0,France
966220,-4894.86,15355.91,POS Purchase,13,1,True,3450,0,0,0,India
383460,-4171.11,48053.49,POS Purchase,6,10,False,2531,0,0,0,USA
333979,19715.22,29076.17,Online Transfer,11,2,True,4174,1,0,0,Canada
708986,983.88,39156.5,Wire Transfer,15,7,False,1265,0,0,0,Canada
378104,-3176.92,1314.24,Check Deposit,6,4,False,275,0,0,0,UK
130791,2114.44,4433.37,Wire Transfer,1,7,False,2041,0,0,0,India
387360,7783.0,40541.39,Check Deposit,2,7,True,3912,0,0,0,France
426571,16916.99,30801.03,Cash Withdrawal,10,4,False,177,1,0,0,France
998902,13730.07,8740.08,Wire Transfer,11,2,True,670,1,0,0,China
697578,2128.64,19644.57,POS Purchase,12,9,False,811,0,0,0,Canada
671302,10098.11,26472.3,Online Transfer,11,10,False,3047,1,0,0,India
235150,22786.42,42024.1,Check Deposit,6,10,False,1566,1,0,0,China
150519,19450.23,2081.01,Online Transfer,2,3,True,3035,1,0,1,China
890474,4695.69,29432.84,Check Deposit,15,1,True,330,0,0,0,Australia
673340,24467.94,35568.83,POS Purchase,14,8,True,3555,1,0,0,France
114389,16258.61,48872.48,POS Purchase,13,4,True,3587,1,0,0,India
458105,-3126.52,40165.16,POS Purchase,2,9,False,1905,0,0,0,Canada
692399,-3945.18,13087.59,POS Purchase,4,8,False,173,0,0,1,France
991490,52.24,35188.54,POS Purchase,12,7,False,1845,0,0,0,China
980147,16835.68,37927.17,Online Transfer,13,9,False,91,1,0,1,Canada
937165,512.17,36216.51,Cash Withdrawal,14,2,False,2557,0,0,0,France
921186,10344.6,40827.35,Wire Transfer,8,4,True,2648,1,0,0,Japan
972318,-2202.2,45090.23,Online Transfer,6,5,True,598,0,0,0,Germany
257753,22626.58,4019.92,Wire Transfer,14,5,True,4509,1,0,0,India
713812,5318.82,4342.96,Cash Withdrawal,8,1,False,2184,0,0,0,India
443150,22243.96,39616.4,Check Deposit,15,9,False,2725,1,0,0,USA
911136,23346.27,11871.0,Cash Withdrawal,4,9,True,4184,1,0,0,France
597488,-4816.14,1985.61,Cash Withdrawal,11,5,False,1066,0,0,0,Japan
194913,8924.06,19462.69,Check Deposit,3,10,True,343,0,0,0,Germany
718396,-4260.32,40813.72,Wire Transfer,7,3,False,2343,0,0,0,Russia
879091,22260.78,5454.82,POS Purchase,15,8,True,4436,1,0,0,Germany
369637,10552.23,33263.94,Check Deposit,7,7,True,2678,1,0,0,Germany
169639,-2751.68,-815.59,Check Deposit,2,5,True,1341,0,1,0,China
331452,-1691.7,4596.61,Cash Withdrawal,1,1,False,34,0,0,0,China
416527,6505.27,16893.37,Check Deposit,11,7,True,4266,0,0,0,USA
758354,23207.03,3263.72,Online Transfer,8,1,True,3594,1,0,1,USA
824640,15787.27,42140.99,POS Purchase,3,1,True,4481,1,0,0,Canada
409378,21028.57,43067.6,Cash Withdrawal,6,9,False,4430,1,0,0,USA
752962,5993.7,37534.11,Wire Transfer,7,6,True,4174,0,0,0,USA
586084,-3703.59,11366.46,Wire Transfer,8,7,False,4588,0,0,0,China
629882,24229.53,25685.6,Wire Transfer,6,2,True,4250,1,0,1,Australia
861195,-4484.81,8393.61,Wire Transfer,7,8,False,3856,0,0,0,Canada
369515,23429.55,13345.2,Wire Transfer,5,7,False,2113,1,0,0,China
671603,6060.32,25316.27,Cash Withdrawal,3,5,True,1767,0,0,0,Canada
838924,-4697.29,36485.7,Online Transfer,15,8,True,1388,0,0,0,India
751539,15674.72,3827.37,Online Transfer,2,2,False,199,1,0,0,China
332520,24416.21,14131.53,Wire Transfer,7,6,False,511,1,0,0,France
703814,23968.77,46257.69,Online Transfer,8,4,False,2732,1,0,0,Germany
343459,-171.89,20885.29,POS Purchase,14,7,True,2742,0,0,0,India
771986,437.43,46882.35,Online Transfer,8,6,True,1063,0,0,0,France
972437,11966.17,49561.43,Check Deposit,13,6,False,2771,1,0,0,Australia
337330,14119.14,25859.65,Wire Transfer,3,5,True,2879,1,0,0,Australia
205573,17182.54,13690.24,Check Deposit,2,5,True,3470,1,0,0,Canada
237900,431.51,39329.62,Check Deposit,13,2,True,2473,0,0,0,Australia
419658,23770.21,7124.85,Wire Transfer,9,7,False,2168,1,0,0,UK
600364,14162.18,11854.39,Cash Withdrawal,6,7,True,2463,1,0,0,China
605740,20411.41,39028.88,Online Transfer,10,8,True,4381,1,0,0,Canada
335707,11201.97,21115.94,POS Purchase,3,4,False,3009,1,0,0,Russia
808024,7428.31,9278.43,Cash Withdrawal,5,9,False,404,0,0,0,India
604917,24315.49,32207.41,POS Purchase,1,10,False,4583,1,0,0,Japan
773243,12463.64,36370.85,Wire Transfer,2,3,True,1123,1,0,0,Canada
798419,21006.21,5378.63,Online Transfer,9,3,True,2792,1,0,0,India
577294,23598.77,13125.99,Cash Withdrawal,10,2,True,1025,1,0,0,France
798292,15260.64,10285.11,Wire Transfer,11,10,False,1532,1,0,0,France
623116,11468.16,18372.59,Cash Withdrawal,10,7,False,527,1,0,0,Japan
554485,-4894.67,37935.69,Check Deposit,3,10,True,2780,0,0,0,China
613066,-3799.41,35399.11,Online Transfer,8,2,True,3334,0,0,0,Germany
962418,1025.54,32788.72,Online Transfer,10,7,True,2446,0,0,0,Japan
972391,580.25,-679.44,Wire Transfer,8,3,False,246,0,1,0,Germany
364179,2642.76,6249.31,Wire Transfer,15,1,False,1988,0,0,0,Russia
209767,4148.04,10388.18,Wire Transfer,5,8,True,627,0,0,0,Canada
533961,5801.96,12869.75,Online Transfer,8,8,False,2116,0,0,0,Australia
641529,7616.13,6467.75,Check Deposit,2,10,False,4492,0,0,1,Japan
677263,-2034.01,19926.09,Online Transfer,2,1,True,607,0,0,0,Australia
254226,-3729.14,2834.21,Wire Transfer,12,6,True,2193,0,0,0,Canada
591818,15218.33,37251.13,POS Purchase,4,4,True,2433,1,0,0,China
156396,11120.04,39173.76,Check Deposit,8,5,True,297,1,0,0,India
592443,8324.33,28287.6,Online Transfer,2,8,True,3572,0,0,0,Australia
218920,14033.2,3574.95,POS Purchase,4,8,True,3293,1,0,0,Germany
506547,19830.38,44394.24,Check Deposit,8,7,True,1544,1,0,0,Australia
294999,7830.79,48247.43,Online Transfer,3,5,True,1482,0,0,0,Russia
710514,14233.58,9320.54,Wire Transfer,8,6,False,4765,1,0,0,UK
709007,23607.17,34936.63,Online Transfer,12,8,True,781,1,0,0,China
163014,20188.73,41938.87,Check Deposit,2,5,False,2049,1,0,0,India
663634,7780.02,26532.02,Wire Transfer,14,3,True,3684,0,0,0,China
694699,14341.51,15489.48,Cash Withdrawal,1,9,False,3207,1,0,0,China
285550,312.13,23406.49,POS Purchase,14,9,True,3284,0,0,0,USA
767614,11815.67,25125.71,Wire Transfer,14,10,False,3965,1,0,0,Japan
286806,24439.85,19432.49,Wire Transfer,14,1,True,82,1,0,0,Russia
521837,10549.45,46421.97,Check Deposit,6,7,True,4450,1,0,0,Russia
438585,22829.15,36938.04,Check Deposit,8,4,False,1809,1,0,0,Australia
146121,7220.05,11306.38,POS Purchase,9,6,False,140,0,0,0,Canada
836778,24965.34,28863.42,Check Deposit,10,7,False,3885,1,0,0,France
422341,12376.6,34123.15,Wire Transfer,8,8,True,2997,1,0,0,Japan
184577,-3731.93,6147.98,POS Purchase,2,5,False,3723,0,0,0,UK
456778,12602.64,17279.71,POS Purchase,1,5,False,1831,1,0,0,USA
349106,3237.18,45182.96,Online Transfer,7,6,True,1957,0,0,0,Canada
535647,-4025.56,27925.83,Wire Transfer,7,7,True,4930,0,0,0,France
592461,19625.6,10066.89,Wire Transfer,13,5,True,930,1,0,0,Japan
986643,3271.89,5262.02,Check Deposit,12,5,True,2288,0,0,0,Japan
760197,18896.46,25429.57,Wire Transfer,13,4,False,2671,1,0,0,Canada
605200,3646.53,26931.97,Check Deposit,3,1,True,1016,0,0,0,Japan
583241,829.79,16055.14,Wire Transfer,6,7,True,1175,0,0,1,Canada
576379,24218.07,31151.22,Online Transfer,7,7,False,1020,1,0,0,Japan
572295,5849.36,2502.92,Wire Transfer,14,6,True,3841,0,0,0,China
505831,13041.29,6402.12,Online Transfer,9,10,False,985,1,0,0,Russia
625754,13299.44,26859.96,Wire Transfer,1,2,False,2953,1,0,0,Russia
917203,11814.2,2152.6,Wire Transfer,13,2,False,4882,1,0,0,Australia
446030,22440.87,43926.35,Cash Withdrawal,3,6,False,2261,1,0,0,France
428055,15233.23,6249.46,Wire Transfer,5,9,True,4196,1,0,0,Germany
853926,7111.99,33369.91,Online Transfer,3,5,True,1547,0,0,0,Japan
513962,20871.41,18951.38,POS Purchase,8,7,False,4730,1,0,0,USA
188422,431.89,19389.18,Online Transfer,10,2,False,3180,0,0,0,Russia
603100,11327.1,38009.37,Wire Transfer,6,6,True,186,1,0,1,Germany
435513,23516.51,24472.57,Check Deposit,2,6,False,3476,1,0,0,Germany
888325,13761.93,36008.43,Cash Withdrawal,1,10,True,3032,1,0,0,USA
392717,19509.05,24764.75,Check Deposit,10,6,True,2930,1,0,0,UK
721195,14606.82,29238.17,Cash Withdrawal,5,6,False,46,1,0,0,UK
832722,20181.13,37796.45,Cash Withdrawal,11,4,True,2868,1,0,0,Australia
986388,23334.64,29972.75,Check Deposit,9,5,False,3912,1,0,0,China
842820,3187.65,30396.37,Wire Transfer,10,4,False,3037,0,0,0,China
882381,89.83,39250.2,Online Transfer,9,6,True,3305,0,0,0,China
526583,9519.72,47403.43,Check Deposit,1,9,False,4518,0,0,0,Australia
252271,16055.87,18212.52,POS Purchase,3,5,True,1613,1,0,0,Russia
453548,1815.74,28432.98,Cash Withdrawal,13,5,True,2488,0,0,1,UK
829688,-4876.96,3399.93,Online Transfer,6,3,True,2153,0,0,0,USA
944156,5288.05,17299.0,POS Purchase,5,7,False,1700,0,0,0,Australia
972565,24065.78,20014.51,Online Transfer,4,5,True,1436,1,0,0,Japan
267477,15849.02,41597.1,Wire Transfer,13,2,False,112,1,0,0,Germany
329304,7039.76,25183.01,POS Purchase,2,9,True,4241,0,0,1,UK
640277,777.28,36284.39,Check Deposit,12,5,True,2691,0,0,0,Australia
915363,5682.69,-30.62,Online Transfer,12,7,False,3584,0,1,0,Japan
895722,95.18,22689.13,Check Deposit,12,7,False,4076,0,0,0,Canada
745424,-1810.83,44967.2,Check Deposit,4,10,True,3836,0,0,0,Australia
442022,22202.27,10440.01,Online Transfer,5,8,False,2583,1,0,0,India
452621,24929.51,607.63,Online Transfer,15,4,False,2345,1,0,0,Australia
572697,-76.57,21103.85,Cash Withdrawal,12,7,False,2158,0,0,0,Germany
831658,-3364.32,34926.02,Cash Withdrawal,2,3,False,55,0,0,0,India
750587,4891.93,22177.64,POS Purchase,10,9,False,580,0,0,0,Germany
785493,8849.78,22458.89,POS Purchase,1,8,False,3545,0,0,0,Australia
867976,1144.64,33160.06,POS Purchase,7,10,True,4625,0,0,0,China
729974,4042.75,11973.83,Cash Withdrawal,7,9,False,3811,0,0,0,UK
469430,1026.12,37346.38,Check Deposit,8,2,False,4544,0,0,0,Canada
578705,18227.82,6808.79,Wire Transfer,10,4,False,1936,1,0,0,China
402619,16377.34,19183.28,Wire Transfer,6,1,True,1667,1,0,0,Russia
706954,14048.55,32456.41,Online Transfer,1,8,False,4011,1,0,0,China
458766,6616.54,41246.82,Cash Withdrawal,8,4,True,218,0,0,0,UK
813016,22271.23,39368.08,Online Transfer,2,4,False,891,1,0,0,Russia
759993,24085.98,35805.97,Wire Transfer,12,7,True,4426,1,0,0,UK
510520,209.18,17313.92,Online Transfer,3,6,True,3586,0,0,0,India
207573,1690.38,5237.52,Cash Withdrawal,8,3,True,2328,0,0,0,India
853180,10768.93,10058.55,Cash Withdrawal,4,8,True,843,1,0,0,India
932978,-2262.48,43106.52,Cash Withdrawal,5,2,True,4107,0,0,0,Japan
369152,8093.45,42723.9,Wire Transfer,9,1,False,1968,0,0,0,Germany
410435,12453.74,47529.6,Cash Withdrawal,11,2,False,3511,1,0,0,India
258477,10662.21,2875.42,POS Purchase,7,9,False,3837,1,0,0,Germany
348141,4927.26,26377.26,POS Purchase,10,5,True,1119,0,0,0,France
398530,11273.37,32082.84,Cash Withdrawal,12,5,True,4327,1,0,0,UK
715197,23764.03,35243.53,POS Purchase,7,6,False,1801,1,0,0,Russia
251899,1180.52,31837.02,Cash Withdrawal,1,3,False,1135,0,0,0,India
919472,14644.94,38270.58,Wire Transfer,1,1,False,3765,1,0,0,Canada
684642,-3698.1,17333.05,POS Purchase,15,8,False,1879,0,0,0,Japan
440687,-3007.51,8151.07,Wire Transfer,8,7,False,1938,0,0,0,Russia
642445,11554.85,9433.75,POS Purchase,10,8,False,3055,1,0,0,Canada
659603,-1851.82,-389.09,Check Deposit,1,9,True,194,0,1,0,UK
398076,-4329.6,16866.42,Check Deposit,10,2,False,3096,0,0,0,China
514380,145.39,3678.95,Wire Transfer,15,5,True,1029,0,0,0,UK
769774,11945.48,15395.92,POS Purchase,2,2,False,1504,1,0,0,USA
882957,16100.23,31038.71,Check Deposit,4,8,True,864,1,0,0,Australia
232018,1074.36,44618.38,Cash Withdrawal,9,4,False,2190,0,0,0,France
901125,15047.78,41819.88,Online Transfer,7,4,True,1683,1,0,0,Russia
389385,474.29,11886.38,Check Deposit,13,10,True,2218,0,0,0,USA
195790,13403.72,5838.24,Check Deposit,13,8,True,489,1,0,0,India
696543,7358.79,8846.69,Cash Withdrawal,12,7,True,2307,0,0,0,Australia
820117,14613.99,48520.32,Check Deposit,7,1,True,2042,1,0,0,Canada
272275,24851.58,27023.2,Check Deposit,12,7,True,1541,1,0,0,Germany
817221,23134.51,8307.61,Check Deposit,10,10,False,4147,1,0,0,UK
361439,-4871.55,41878.05,POS Purchase,7,3,True,4882,0,0,0,Germany
111350,21563.16,19154.75,Check Deposit,5,5,False,121,1,0,0,Russia
810872,-3005.28,44860.33,Online Transfer,1,8,True,3288,0,0,0,Germany
418953,23591.4,12294.53,POS Purchase,5,6,False,37,1,0,0,France
201894,3454.77,19054.31,POS Purchase,8,8,False,4179,0,0,0,USA
459701,6461.04,24752.34,Wire Transfer,12,5,False,1924,0,0,0,USA
536048,-2250.85,44523.38,Check Deposit,12,10,False,1961,0,0,0,Japan
656016,-1631.82,43306.63,Online Transfer,7,9,True,3836,0,0,0,Canada
379720,16802.22,28292.11,Online Transfer,15,6,True,4834,1,0,0,UK
522217,23329.97,10310.55,Wire Transfer,7,9,True,1026,1,0,0,Germany
620841,13322.45,19571.21,Online Transfer,15,4,True,671,1,0,0,USA
183384,16475.5,48757.29,POS Purchase,2,2,True,3363,1,0,0,India
100390,17859.09,29996.43,Cash Withdrawal,1,8,False,4125,1,0,0,Russia
580751,2884.43,38835.99,POS Purchase,4,5,False,627,0,0,0,Germany
931868,-3643.11,21943.1,Cash Withdrawal,8,2,True,4091,0,0,0,UK
635857,-4943.82,26132.37,Online Transfer,14,6,False,4188,0,0,0,India
506245,5519.48,20876.66,Check Deposit,1,3,False,2265,0,0,0,USA
122490,2243.93,34848.97,Cash Withdrawal,13,1,True,3160,0,0,0,USA
932307,-3130.47,42425.02,POS Purchase,2,6,True,3767,0,0,0,USA
594080,385.85,24875.54,POS Purchase,7,8,True,885,0,0,0,Canada
892299,-1265.03,23524.24,POS Purchase,5,1,True,4793,0,0,0,USA
705108,22446.35,16354.61,POS Purchase,15,3,True,974,1,0,0,India
461659,-791.98,8031.93,Wire Transfer,6,6,True,388,0,0,0,India
371265,11129.45,46901.63,Online Transfer,12,10,False,2184,1,0,0,Australia
101539,12793.18,15120.07,Check Deposit,8,3,True,4383,1,0,0,Russia
510243,11304.68,39835.26,Wire Transfer,12,7,True,4714,1,0,0,Germany
489546,-2028.31,35482.7,Online Transfer,9,6,False,411,0,0,0,UK
960661,4563.95,39336.8,Cash Withdrawal,15,9,True,406,0,0,1,Australia
412579,-3461.89,46775.17,Wire Transfer,8,6,True,4695,0,0,0,Japan
615584,6870.1,30791.91,Wire Transfer,12,7,False,2024,0,0,0,China
163965,657.97,44795.47,Wire Transfer,14,2,True,1148,0,0,0,Canada
615249,11848.98,7552.56,Wire Transfer,1,10,True,3268,1,0,0,Russia
473192,15784.25,30962.34,Cash Withdrawal,14,4,True,2669,1,0,0,Russia
982876,10963.6,38386.06,POS Purchase,11,5,False,3578,1,0,0,Japan
432066,8027.1,12853.7,Wire Transfer,4,2,True,3119,0,0,0,Australia
197799,6620.0,36778.44,Online Transfer,5,10,False,1345,0,0,0,USA
193948,20250.75,38702.32,POS Purchase,13,10,True,3261,1,0,0,UK
576055,1581.04,41390.59,Cash Withdrawal,9,10,False,1757,0,0,0,Canada
243314,17026.55,14957.03,Check Deposit,6,7,False,2743,1,0,0,UK
348099,17724.47,33761.94,Cash Withdrawal,14,4,True,4979,1,0,0,France
895379,7576.0,14516.92,Check Deposit,6,9,True,1699,0,0,1,India
867610,3919.02,36691.06,Online Transfer,14,8,False,1542,0,0,0,USA
826826,9116.24,22611.66,Check Deposit,3,10,False,4511,0,0,0,Canada
859066,-2203.58,29474.76,Wire Transfer,12,9,False,896,0,0,0,France
355821,-3622.1,20207.84,POS Purchase,14,8,True,3347,0,0,0,Germany
817176,-1651.9,7261.13,POS Purchase,2,5,True,417,0,0,0,France
410929,614.35,8079.51,Wire Transfer,2,9,False,4658,0,0,0,UK
886939,10125.3,2956.01,POS Purchase,15,5,False,2774,1,0,1,Australia
560188,20474.1,30521.71,Cash Withdrawal,7,8,True,1184,1,0,0,France
782511,2069.27,42280.56,Wire Transfer,5,4,False,2048,0,0,0,Russia
111618,23054.86,62.68,Wire Transfer,12,5,True,3633,1,0,0,Russia
436430,23647.24,2378.21,POS Purchase,10,4,False,162,1,0,0,Russia
378266,23767.14,22330.82,Check Deposit,1,2,True,314,1,0,0,France
762714,20126.88,36623.76,Online Transfer,12,4,False,4428,1,0,0,France
996030,5914.75,7043.09,Check Deposit,5,5,True,3680,0,0,0,UK
710724,-2819.48,12854.22,Cash Withdrawal,15,6,True,524,0,0,0,Germany
310448,12064.56,10832.32,Wire Transfer,11,4,False,2436,1,0,0,China
595919,11760.44,19351.61,Wire Transfer,1,10,False,592,1,0,0,Australia
236109,20499.27,10474.93,Cash Withdrawal,9,4,False,1737,1,0,0,India
128633,24879.73,16982.53,Online Transfer,8,6,True,3322,1,0,0,Germany
910927,10244.72,36155.67,Wire Transfer,14,7,False,730,1,0,0,Russia
950982,5356.12,30161.47,Check Deposit,4,7,True,4622,0,0,0,China
312456,577.05,3140.27,Cash Withdrawal,15,4,True,3692,0,0,0,USA
398627,-4856.01,31525.03,Wire Transfer,11,5,True,3464,0,0,0,China
475325,10273.41,23330.94,Check Deposit,1,3,True,4219,1,0,0,Japan
566589,11665.56,46662.84,Cash Withdrawal,11,5,True,3142,1,0,0,Canada
396213,19748.15,13754.52,Cash Withdrawal,8,10,True,1720,1,0,0,France
238442,10137.31,36034.49,Cash Withdrawal,5,5,True,4799,1,0,0,Australia
744161,22494.05,36273.9,Online Transfer,1,4,True,3496,1,0,0,UK
171947,13842.5,10296.54,Cash Withdrawal,15,6,False,908,1,0,0,Russia
270205,20210.09,45064.4,POS Purchase,2,5,False,2959,1,0,0,USA
851395,-550.95,24050.34,POS Purchase,15,8,False,327,0,0,0,France
195761,20660.08,33623.05,Cash Withdrawal,5,2,False,454,1,0,0,Japan
475897,15254.32,6438.63,Wire Transfer,13,6,False,736,1,0,0,Canada
653214,106.99,12148.0,POS Purchase,14,2,True,1155,0,0,0,UK
986214,692.91,28891.46,Check Deposit,9,6,False,1974,0,0,0,China
204700,22795.02,15270.39,Check Deposit,10,4,False,101,1,0,0,Japan
436128,-4033.54,24484.34,Wire Transfer,8,1,True,1881,0,0,0,USA
536606,8876.05,18074.27,Check Deposit,11,6,True,4033,0,0,0,UK
673881,4404.26,31668.24,Wire Transfer,10,3,False,808,0,0,0,USA
962041,14952.32,23844.41,Check Deposit,8,7,False,4033,1,0,0,Canada
105209,20188.88,-764.89,Cash Withdrawal,13,3,False,1241,1,1,0,UK
750988,5811.34,32133.72,Check Deposit,9,10,False,3354,0,0,0,Russia
499749,7807.06,20528.2,Cash Withdrawal,2,4,True,3662,0,0,0,Russia
710885,24457.53,16426.62,Check Deposit,7,9,False,3732,1,0,1,France
369355,18517.5,3801.48,Check Deposit,10,7,False,2415,1,0,0,USA
109927,21916.12,10238.85,Check Deposit,5,4,True,4186,1,0,1,UK
832823,8162.87,10412.39,Cash Withdrawal,3,2,False,1761,0,0,0,Germany
741621,2022.29,46703.84,Check Deposit,10,5,True,1392,0,0,0,Germany
255666,7355.9,21058.16,Check Deposit,14,8,True,2186,0,0,0,Australia
830212,16482.76,1145.36,Online Transfer,8,2,True,3414,1,0,0,Australia
308785,-1717.09,6079.65,Cash Withdrawal,2,9,True,2161,0,0,0,Germany
438526,3114.07,3030.67,POS Purchase,4,5,True,2069,0,0,0,Japan
239005,-3600.92,29032.34,Wire Transfer,13,6,False,1088,0,0,0,France
728068,7970.43,8517.7,Online Transfer,12,7,False,4555,0,0,0,France
664984,19823.37,24426.44,Check Deposit,5,9,True,3672,1,0,0,UK
296521,-4260.09,17873.17,POS Purchase,5,7,False,1733,0,0,0,France
429760,15259.71,39997.7,POS Purchase,4,4,True,113,1,0,0,Australia
549764,22974.88,15344.97,Check Deposit,15,5,True,1904,1,0,0,Germany
257195,2107.84,22371.54,Check Deposit,3,3,False,1520,0,0,0,Japan
501013,15809.05,35785.56,Online Transfer,3,1,False,1505,1,0,0,Russia
150013,24253.06,21100.91,Cash Withdrawal,5,3,False,2587,1,0,0,India
501562,23868.34,39453.99,Online Transfer,15,1,False,920,1,0,0,Canada
316486,2047.88,32745.9,Cash Withdrawal,15,5,False,3793,0,0,0,India
526888,-1990.07,19936.98,POS Purchase,12,7,True,1308,0,0,0,USA
510869,-551.52,24703.08,Wire Transfer,10,9,False,1069,0,0,0,Japan
935988,16061.07,48327.38,Check Deposit,13,4,False,4747,1,0,0,Russia
863638,16772.77,32742.19,Online Transfer,6,10,False,4551,1,0,0,Australia
650428,15227.1,45154.76,POS Purchase,13,10,False,4487,1,0,0,Germany
363328,5082.35,8116.68,Online Transfer,1,1,False,3284,0,0,0,USA
527709,93.31,23645.04,Cash Withdrawal,11,7,False,4507,0,0,0,Germany
780206,12422.83,45341.75,Check Deposit,4,3,True,1182,1,0,0,France
211361,9510.41,15453.22,Cash Withdrawal,10,1,True,910,0,0,0,Australia
777555,16865.02,48350.87,Cash Withdrawal,14,4,True,1979,1,0,1,France
892038,8240.8,3950.95,Cash Withdrawal,15,9,True,550,0,0,0,Canada
497172,5159.19,45036.23,POS Purchase,10,6,True,3040,0,0,0,China
116555,3804.36,21705.82,Check Deposit,6,6,False,3542,0,0,0,China
624213,1344.11,2760.95,Wire Transfer,13,7,True,1940,0,0,0,USA
714673,2972.39,43855.6,Online Transfer,2,1,False,3181,0,0,0,UK
511906,-2155.09,11848.95,Cash Withdrawal,10,5,True,4871,0,0,0,India
420646,5405.71,134.76,Check Deposit,5,4,True,442,0,0,0,Canada
355658,-3902.91,5926.16,Online Transfer,11,4,False,1358,0,0,0,Japan
542065,592.42,32614.85,Check Deposit,9,7,False,2893,0,0,0,China
781707,17403.11,48868.39,Online Transfer,3,2,True,915,1,0,0,UK
854085,4764.07,4684.57,Check Deposit,3,5,True,3644,0,0,0,Germany
203844,15047.11,22559.35,Wire Transfer,9,7,True,543,1,0,0,USA
191321,16506.53,8212.46,Check Deposit,13,3,False,4995,1,0,0,Germany
935488,12435.56,36996.86,Check Deposit,3,2,True,644,1,0,0,India
819211,23760.93,5021.0,Cash Withdrawal,4,1,False,1770,1,0,0,Russia
198234,-4356.8,11231.93,Cash Withdrawal,12,5,False,3878,0,0,0,France
574718,17159.58,9016.7,Cash Withdrawal,9,5,False,3832,1,0,0,France
851993,23763.6,27178.51,Check Deposit,4,4,False,22,1,0,0,USA
825571,20868.15,43532.39,Wire Transfer,5,8,False,143,1,0,0,China
928282,36.78,25065.6,Online Transfer,2,2,False,2353,0,0,0,India
571761,4804.61,1970.42,Cash Withdrawal,8,4,True,2539,0,0,0,USA
389987,173.56,27732.84,POS Purchase,13,5,False,4679,0,0,0,France
424464,13039.25,39673.57,Check Deposit,9,9,True,3296,1,0,0,India
654081,16365.64,5739.97,Wire Transfer,10,3,False,1071,1,0,0,China
773217,4512.21,2708.27,Wire Transfer,4,1,True,2593,0,0,0,China
119627,11185.2,8578.2,Cash Withdrawal,3,4,False,1552,1,0,0,UK
423966,15727.62,37050.4,Cash Withdrawal,15,10,False,4336,1,0,0,China
577317,7640.19,29175.7,POS Purchase,4,6,True,3361,0,0,0,Germany
322633,20620.47,26570.33,POS Purchase,13,7,False,1279,1,0,0,Australia
417942,18146.5,11723.47,Cash Withdrawal,13,4,True,1970,1,0,0,Germany
848728,-3060.03,15944.07,Online Transfer,7,4,False,2408,0,0,0,Canada
799476,13633.76,48260.14,Cash Withdrawal,1,6,True,2327,1,0,0,Japan
437462,2059.77,11271.89,Cash Withdrawal,11,1,True,4873,0,0,0,India
466330,11725.55,44983.92,Wire Transfer,11,5,False,1028,1,0,0,China
882479,23706.65,28607.11,Cash Withdrawal,2,3,False,4072,1,0,0,Japan
450046,21371.86,5288.12,Cash Withdrawal,10,8,True,3223,1,0,0,Russia
521773,7135.49,22832.93,Cash Withdrawal,5,5,False,4077,0,0,0,USA
433478,3745.42,47375.98,Online Transfer,9,7,True,2610,0,0,0,Russia
568379,2032.17,20346.85,Wire Transfer,15,8,True,2381,0,0,0,China
468863,10975.45,43032.71,Check Deposit,13,8,True,1667,1,0,0,India
223099,-1572.55,12077.86,Check Deposit,6,2,True,135,0,0,0,Canada
833362,11478.25,28117.03,Check Deposit,3,2,False,4614,1,0,0,USA
797974,-4959.99,42036.45,Check Deposit,3,10,False,3359,0,0,0,USA
374864,4715.49,45955.11,Wire Transfer,13,5,False,341,0,0,0,USA
419752,1598.03,23776.99,Cash Withdrawal,7,3,False,3349,0,0,0,India
207449,24136.56,31624.09,Check Deposit,3,10,True,3565,1,0,0,USA
202828,16817.27,-848.01,Cash Withdrawal,15,1,True,3801,1,1,0,Canada
226613,5489.6,11914.39,Check Deposit,10,8,True,284,0,0,0,Russia
172095,-2214.65,13214.32,Online Transfer,3,6,False,963,0,0,0,Canada
730212,10504.02,3768.14,Cash Withdrawal,10,3,True,1621,1,0,0,Russia
577910,1403.44,13264.45,Wire Transfer,12,8,True,1724,0,0,0,Australia
720740,11092.89,15377.22,Online Transfer,7,1,True,376,1,0,0,Japan
187593,20060.87,48407.07,Online Transfer,9,3,False,52,1,0,0,Australia
791252,13473.78,33098.72,Wire Transfer,9,9,False,327,1,0,0,France
993407,14013.65,20726.26,Online Transfer,3,6,False,2388,1,0,0,UK
439386,11230.91,49390.78,Cash Withdrawal,8,1,False,638,1,0,0,India
226202,22817.97,6814.85,POS Purchase,1,9,True,3253,1,0,0,Canada
177606,22957.08,23278.61,POS Purchase,14,7,False,4601,1,0,0,Canada
223769,10381.7,32000.17,Check Deposit,12,1,True,4963,1,0,0,UK
218542,4172.78,1834.61,Check Deposit,8,1,False,4799,0,0,0,India
468582,8787.61,35566.94,Cash Withdrawal,11,5,True,558,0,0,1,Japan
887356,596.74,4093.23,Wire Transfer,2,4,True,4035,0,0,0,India
